Task ID, Task Name,Task Content,Status,Date Created,Date Created Text,Due Date,Due Date Text,Start Date,Start Date Text,Parent ID,Attachments,Assignees,Tags,Priority,List Name,Folder Name/Path,Space Name,Time Estimated,Time Estimated Text,Checklists,Comments,Assigned Comments,Time Spent,Time Spent Text,Rolled Up Time,Rolled Up Time Text
8693d4d8k,"Составить письмо клиентам о новогоднем предложении","Варианты для УК, переход с Инициум на нас",Closed,1703509297652,"12/25/2023, 6:01:37 PM GMT+5",,"",,"",null,"[]","[]","[]",null,"General Sales tasks","","Sales","","","{}","[{""text"":""https://docs.google.com/document/d/1BwWP--3HUznn5XMK7bYsJGyusrjd2hVfhUBI4oFIuzc/edit\nundefined\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""12/27/2023, 11:46:08 PM GMT+5"",""resolved"":""N/A""},{""text"":""за те же деньги вы получаете более качественный продукт, более удобный быстрый сервис \n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""12/25/2023, 8:26:07 PM GMT+5"",""resolved"":""N/A""},{""text"":""первым 3-м клиентам скидка 50%, первый месяц подписки бесплатно, \n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""12/25/2023, 8:23:37 PM GMT+5"",""resolved"":""N/A""}]","0", "66833113",18 h 34 m,66833113,18 h 34 m
861m8tvbq,"Создание скрипта по информированию клиентов","Прозвонить базу, проинформировать и договориться о встрече на саммите по приоритету:\nСписок участников\nВыставлено КП отложено\nКрупные интересные новые\nНе выставлено, не было бюджета\nClosed\nСоздать скрип письма с информацией для холодных:\nСтруктура: \nКто я\nЧто предлагаю \nКомпания, клиенты, премия\n\nИнформация о саммите http://christmas-summit.tilda.ws/",Closed,1674221290437,"1/20/2023, 6:28:10 PM GMT+5",,"",,"",861m8bqkv,"[]","[]","[]",null,"General Sales tasks","","Sales","","","{}","[{""text"":""@Evgeniya Timofeeva Я накидала услуги здесь\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""1/23/2023, 8:51:42 PM GMT+5"",""resolved"":""N/A""},{""text"":""Добрый день!\n\nМеня зовут Майя Гоман. Я представляю компанию Tango.Vision.\nВ наши услуги входит полный спектр возможностей для улучшения гостевого сервиса и среди между посетителями, арендаторами и администрацией тц:\n- Разработка 3d карт для интерактивной навигации, интеграция карты в сайты;\n- CMS, удобная метрика для маркетолога;\n- Разработка сайтов, мобильных приложений;\n- Автоматизация административных процессов в здании;\n- Портал арендаторов;\n- Создание цифрового двойника здания.\n\nМы были в финале ЛУЧШЕЕ ТЕХНОЛОГИЧЕСКОЕ РЕШЕНИЕ в премии LOBAL RETAIL REAL ESTATE AWARDS 2022, а наши клиенты также финалисты и победители этой премии. \n\nНаши клиенты: Центр Международной Торговли \""Технопарк Сколково\"", ТЦ \""Метрополис\"", ТРЦ \""Галерея\"", ТЦ \""Охотный ряд\"", ТРЦ \""OZ Mall\"", ТЦ \""Водный\"", ТРЦ \""Зеленопарк\"", ТРЦ \""Серебряный город\"", РЦ \""Место встречи, ТК \""Шоколад\"", ТРК \""Лето\"" и другие\n\n26-го января в Москве в ТРЦ \""Гагаринский\"" состоится Рождественский саммит АДАПТАЦИЯ 3.0 где будет много интересных тем и спикеров. Я собираюсь посетить и было здорово если вы тоже собираетесь - отличный повод увидеться, лично познакомиться и обсудить вживую наши как наши IT решения могли бы закрыть потребности вашего ТЦ.\n\nС наилучшими пожеланиями,\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""1/23/2023, 8:50:55 PM GMT+5"",""resolved"":""N/A""}]","0", "13934245",3 h 52 m,13934245,3 h 52 m
861m8ty9h,"Подготовить отчет по мероприятию","Составить отчет по лидам\n2. Отчет по инсайтам",Closed,1674221725310,"1/20/2023, 6:35:25 PM GMT+5",1674954000000,"1/29/2023, 6:00:00 AM GMT+5",,"",861m8bqkv,"[]","[]","[]",null,"General Sales tasks","","Sales","","","{}","[{""text"":""отчет готов\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""1/27/2023, 9:52:21 PM GMT+5"",""resolved"":""N/A""}]","0", "12140828",3 h 22 m,12140828,3 h 22 m
85zt30mhk,"Список крупных составить и собрать обратную связь","",Closed,1684418989643,"5/18/2023, 7:09:49 PM GMT+5",,"",,"",null,"[]","[]","[]",null,"General Sales tasks","","Sales","","","{}","[]","0", "246589701",68 h 30 m,246589701,68 h 30 m
861m8tbw1,"Дизайн худи, дизайн площадки с информацией","Решили по дизайну:\nСвитшот лучше передает информацию, так как не обладает лишними элементами (капюшон, завязки, карман) пример https://www.wildberries.ru/catalog/21091931/detail.aspx - оттенок лавандового\nНа спине крупно белый Куар, часть куара подпись scan me. подпись: ""Интерактивная навигация Tango.Vision и логотип""\n\nВсе делать на английском? Дополнительные фразы:\n\nTango.Vision makes your guest service better\nThe next level of guest service\n\nВокруг куара элементы направлений как в навигации, спереди маленький логотип компании\nСценарий перехода:\n3 телефонных экрана\nО нас, что мы делаем\nПремия, клиенты\nКнопка с переходом на сохранение контактов \nМайя Гоман maya.goman@tango.vision +79164254545\n\nПодкнопка кейс с навигацией Охотного ряда https://tango.vision/demos/ohotny-ryad.html",Closed,1674219221520,"1/20/2023, 5:53:41 PM GMT+5",1674569700000,"1/24/2023, 7:15:00 PM GMT+5",,"",861m8bqkv,"[{""title"":""Tango Vision sweatshirt.ai"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/77c21f8e-657e-4fc4-a1c8-fe8c584685c3/Tango%20Vision%20sweatshirt.ai""},{""title"":""Tango sweatshirt2.jpg"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/64bc7d8a-a7d8-4a8b-a476-7707c610820a/Tango%20sweatshirt2.jpg""},{""title"":""Tango sweatshirt.jpg"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/10dfe9f0-ddfa-4464-b32c-98dfec1a0747/Tango%20sweatshirt.jpg""},{""title"":""TangoVision sweatshirt front.png"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/827ae2ac-d083-4672-a0fd-09e6d8f57441/TangoVision%20sweatshirt%20front.png""},{""title"":""Screen Shot 2023-01-24 at 11.08.19 AM.png"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/2a04838d-1ac9-48a9-93c4-9348cab3c36d/Screen%20Shot%202023-01-24%20at%2011.08.19%20AM.png""},{""title"":""Clipboard - January 20, 2023 2_51 PM.png"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/50d93426-9885-476d-9478-f3aefd4b2040/Clipboard%20-%20January%2020%2C%202023%202_51%20PM.png""},{""title"":""thumb-Clipboard - January 20, 2023 2_56 PM.png"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/988ecf12-dba6-460f-bbe4-e06d10871a8a/thumb-Clipboard%20-%20January%2020%2C%202023%202_56%20PM.png""}]","[Evgeniya Timofeeva]","[]",null,"General Sales tasks","","Sales","","","{}","[{""text"":""Где ссылка на лэндинг?\n"",""by"":""pavel@tango.vision"",""assigned"":""evgeniya.timofeeva@tango.vision"",""date"":""1/24/2023, 3:53:10 PM GMT+5"",""resolved"":true},{""text"":""А где ссылка на фигму с дизайном?!\n"",""by"":""pavel@tango.vision"",""assigned"":""evgeniya.timofeeva@tango.vision"",""date"":""1/24/2023, 3:52:37 PM GMT+5"",""resolved"":false},{""text"":""для QR кода кодируйте этот линк\nhttps://goto.tango.vision/tv/hoodie1\n\nНа разных сервисах можно с дизайном и цветами поиграть, только проверьте что работает, сейчас он наш сайт должен открывтаь\n"",""by"":""pavel@tango.vision"",""assigned"":false,""date"":""1/24/2023, 3:52:19 PM GMT+5"",""resolved"":""N/A""},{""text"":""лого\nScreen Shot 2023-01-24 at 11.08.19 AM.png\n"",""by"":""evgeniya.timofeeva@tango.vision"",""assigned"":false,""date"":""1/24/2023, 3:09:40 PM GMT+5"",""resolved"":""N/A""},{""text"":""ПНГ, без фона нужен. Это не пантонная печать, а цмик - цвет получаеться смешением 4х цветов исходя из вашего файла\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""1/24/2023, 2:44:40 PM GMT+5"",""resolved"":""N/A""},{""text"":""ТЗ печать: спина - А4, на груди с банковскую карточку. Цвета 2 (оранжевый и белый) Шрифт Monsserat, оттенок оранжевого получается через смешение 4-х цветов из нашего макета. @Pavel Shershniov какой слоган оставить из множества предложенных? по-русски \""интерактивная навигация и цифровые двойники здания?\"" Женя ждет куар @Evgeniya Timofeeva  Для выставления счета надо утвердить макет\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""1/24/2023, 2:42:31 PM GMT+5"",""resolved"":""N/A""},{""text"":""@Pavel Shershniov Включила в лендинг иныформацию о наших клиентах, премию. Вопрос: какие именно услуги мы продаем на саммите? Лендинг будет отображать не продукты, а услуги - как выраженные распространенные потребности. И дальше уже за подробностями о наших продуктах направлять в мои контакты. В презентации на 4-м слайде есть перечень наших услуг, можно, пожалуйста, какое-то кратное описание к каждой, что бы точно донести возможности решения? И именно: Сайт (CMS - чем конкретно управляет клиент)\nDigital signage - как я понимаю речь о сервис деск, может проще автоматизация администрирования ?\nИнтерактивная навигация (добавить про 3D карты?\nПортал арендаторов - какие возможности дает?\nМобильное приложение \nFM (Facility management) можно уточнение?\nPM (Property management) можно здесь уточнение? \nhttps://docs.google.com/presentation/d/1I5X9OeVId6x4hC0zQxo6qyPyQpF1ZKfl-GD2xYwKARo/edit#slide=id.gcb9a0b074_1_0\n"",""by"":""maya.goman@tango.vision"",""assigned"":""pavel@tango.vision"",""date"":""1/23/2023, 5:40:38 PM GMT+5"",""resolved"":true},{""text"":""Есть еще от Лены предложение. Здравствуйте!)\nВы написали в беседу про худи, хотелось бы поделиться с Вами идеей, которая возникла у меня несколько дней назад.\nЯ думала над мерчем Tango Vision и в голове возникла идея худи с крыльями на спине и слоганом \""Tango Vision - крылья навигации.\""\nНавигации, потому что сама компания занимается этим, а крылья из-за нескольких причин: (а) если думать про крылья, то на ум приходят крылатые ангелы, которые считаются высшими существами и которые наиболее близки к Богу как к чему-то абсолютно чистому и правильному; (в) в игре крылья очень часто даются как преимущество персонажа над чем-то или кем-то. В основном это преимущество над временем, т.к. крылья заведомо быстрее ног и позволяют экономить время. Плюс с крыльями человек/персонаж получают возможность строить свои собственные улучшенные пути маршрута, что тоже подходит для компании, занимающейся прокладыванием правильного и время-выгодного маршрута к необходимому месту.\n\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""1/20/2023, 7:08:20 PM GMT+5"",""resolved"":""N/A""},{""text"":""@Evgeniya Timofeeva Наверное стоит весь дизайн на одежде делать на англ, в описании дополнительные фразы как элемент пояснения что за куар код и для чего\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""1/20/2023, 6:54:08 PM GMT+5"",""resolved"":""N/A""},{""text"":""Женя, уточни, пожалуйста, у Толи можно ли создать сохранение моей виртуальной визитки с перехода по кнопке?\n"",""by"":""maya.goman@tango.vision"",""assigned"":""evgeniya.timofeeva@tango.vision"",""date"":""1/20/2023, 6:16:00 PM GMT+5"",""resolved"":false}]","2", "21007175",5 h 50 m,21007175,5 h 50 m
388c66a,"Подготовить место на диске с информацией от поставщиков","Перенести полученные фото и каталоги\nПеренести фото сделанные на встрече\nЗафиксировать нюансы работы\nВыслать информацию нас для дальнейшего сотрудничества",Closed,1671003141736,"12/14/2022, 12:32:21 PM GMT+5",1686272400000,"6/9/2023, 6:00:00 AM GMT+5",1686013200000,"6/6/2023, 6:00:00 AM GMT+5",null,"[]","[]","[]",null,"General Sales tasks","","Sales","","","{}","[{""text"":""https://drive.google.com/drive/folders/1Xr2jPsOVwNaigZPnuuMFPkNFUSRoZCDt\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""6/9/2023, 6:36:16 PM GMT+5"",""resolved"":""N/A""},{""text"":""@Майя Гоман у нас есть доска Hardware, где мы заполняем информацию от поставщиков , на гугл диск грузить фотографии , которыми мы не пользуемся нельзя - мы там платим за место занимаемой памяти \n"",""by"":""maxim.stryapunin@tango.vision"",""assigned"":false,""date"":""12/14/2022, 12:34:12 PM GMT+5"",""resolved"":""N/A""}]","0", "1718325",29 m,1718325,29 m
861m8k9pp,"""Причесать"" ClickUP для обновлений в процессе продаж","Рассортировать карточки клиентов в папки по сегментам (сделано) \nСделать предложение по новому виду карточки клиента, убрать лишнее, добавить нужное.\n\nhttps://docs.google.com/spreadsheets/d/1YpQ3FN9pCamu5zNT9MU050fHyAvs94SOo2XnlHGPksA/edit?usp=sharing",Closed,1674126535576,"1/19/2023, 4:08:55 PM GMT+5",1675299600000,"2/2/2023, 6:00:00 AM GMT+5",1673830800000,"1/16/2023, 6:00:00 AM GMT+5",null,"[]","[]","[]",null,"General Sales tasks","","Sales","","","{}","[{""text"":""@Pavel Shershniov @Maxim Tokarevskikh @Denis Kuznetcov сделала предложение по новому виду карточки клиента, убрать лишнее, добавить нужное.\n\n\nhttps://docs.google.com/spreadsheets/d/1YpQ3FN9pCamu5zNT9MU050fHyAvs94SOo2XnlHGPksA/edit?usp=sharing\n \n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""1/19/2023, 4:11:54 PM GMT+5"",""resolved"":""N/A""}]","0", "",,NaN,
861mbwv50,"Описать  плюсы продукта танго вижен","",Closed,1676047308112,"2/10/2023, 9:41:48 PM GMT+5",1676336400000,"2/14/2023, 6:00:00 AM GMT+5",,"",861mbudf6,"[]","[]","[]",null,"General Sales tasks","","Sales","","","{}","[{""text"":""@Maxim Tokarevskikh Договорились на завтра 14 февр 11.30 обсудить как может пользоваться нашим продуктом маркетолог, какие выгоды, и отдельно для руководителей в тц\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""2/13/2023, 7:44:39 PM GMT+5"",""resolved"":""N/A""},{""text"":""@Pavel Shershniov @Maxim Tokarevskikh @Denis Kuznetcov отправила всем ссылку на встречу из календаря. Если получается у всех, давайте в 16.00?\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""2/13/2023, 3:52:26 PM GMT+5"",""resolved"":""N/A""},{""text"":""Я написала @Pavel Shershniov времени очень мало, не хотелось бы опять рассказывать про \""единорогов\"" на пальцах, очень жду обратную связь от вас и пока есть время поставить задачу Жене оформить все это в дизайн. @Maxim Tokarevskikh прислал список пунктов как упаковать продукт \n\nundefinedПоясню, что я бы хотела создать презентацию с в меру подробным текстом где конкретно описывается наше УТП и есть ответы на частые вопросы о внутренней работе с нашим ПО и ЛК\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""2/13/2023, 1:36:06 PM GMT+5"",""resolved"":""N/A""},{""text"":""@Maya Goman согласуй время с @Pavel Shershniov , я подстроюсь ко встрече когда назначишь\n"",""by"":""79122255855a@gmail.com"",""assigned"":false,""date"":""2/13/2023, 12:33:22 PM GMT+5"",""resolved"":""N/A""},{""text"":""@Maxim Tokarevskikh @Denis Kuznetcov @Pavel Shershniov Прошу согласовать удобное для всех время, что бы обсудить текст к презентации, которую нужно успеть отдать Жене и презентовать клиенту утром 15.02 (либо 16.02 обед и утро 17.02)\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""2/10/2023, 9:44:35 PM GMT+5"",""resolved"":""N/A""}]","0", "90388108",25 h 6 m,90388108,25 h 6 m
861mbudf6,"Подготовить материал для клиентов по частыми вопросам и возражениям по навигации в тц","Из задачи \n\nИз текста https://habr.com/ru/post/451370/  и kickidler.com/ru/info/on-premise-i-on-cloud-preimushhestva-i-nedostatki.html написать текст для Жени для дальнейшего оформления в презентацию и демонстрации клиенту в особенности для УК \nВстреча с Ольгой из Николерс 16.02 в 14 часов",Closed,1676025555116,"2/10/2023, 3:39:15 PM GMT+5",,"",,"",null,"[]","[]","[]",null,"General Sales tasks","","Sales","","","{}","[{""text"":""https://docs.google.com/presentation/d/1X3-OmajnmOxrLKl_UvCV5w7_0oL7F86eLcZnLeODA3g/edit#slide=id.g1d0f41b7c76_0_71\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""4/28/2023, 3:20:35 PM GMT+5"",""resolved"":""N/A""},{""text"":""@Pavel Shershniov из этого документа хочу попросить Женю сделать брошюру-презентацию для въедливых клиентов, УК, кто не очень расположен слушать все это по телефону и предпочитает знакомиться с информацией самостоятельно \nhttps://docs.google.com/document/d/13T6x5qz68bvFUsz7dETupKAXNiH4xhGVOEj6ttlVcd8/edit\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""2/10/2023, 5:12:34 PM GMT+5"",""resolved"":""N/A""},{""text"":""Пишу в этом документе: \nhttps://docs.google.com/document/d/13T6x5qz68bvFUsz7dETupKAXNiH4xhGVOEj6ttlVcd8/edit?usp=sharing\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""2/10/2023, 4:11:18 PM GMT+5"",""resolved"":""N/A""},{""text"":""Создаю список аргументов для оформления \n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""2/10/2023, 3:52:25 PM GMT+5"",""resolved"":""N/A""}]","0", "8470758",2 h 21 m,16941516,4 h 42 m
861m97cp9,"Написать @Zavaraeva","Предположительно Blank Architects\nhttps://www.cre.ru/expert/2837\nhttp://blankarchitects.ru/ru/news/an-interview-with-yulia-zavarayeva",Closed,1674553729585,"1/24/2023, 2:48:49 PM GMT+5",,"",,"",null,"[]","[]","[]",null,"General Sales tasks","","Sales","","","{}","[{""text"":""@Pavel Shershniov я погуглила кто это. я написала. написала еще раз. она не отвечает. \n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""3/30/2023, 7:24:05 PM GMT+5"",""resolved"":""N/A""},{""text"":""@Maya Goman задача просрочена и без закрывающих комментов .\n\n@Denis Kuznetcov FYA\n"",""by"":""pavel@tango.vision"",""assigned"":false,""date"":""3/7/2023, 5:50:40 AM GMT+5"",""resolved"":""N/A""},{""text"":""Спросила возможность обсуждения сотрудничества.\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""2/10/2023, 3:43:52 PM GMT+5"",""resolved"":""N/A""},{""text"":""Сообщение прочитано и без ответа: Юлия, здравствуйте17:22\nМеня зовут Майя Гоман, ваш контакт мне передал Павел, я работаю с клиентами в продажах в компании Tango.Vision мы занимаемся созданием и интеграцией интерактивной навигации и цифровыми двойниками зданий\n\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""2/10/2023, 3:41:43 PM GMT+5"",""resolved"":""N/A""},{""text"":""написала, не отвечает\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""1/27/2023, 2:06:35 PM GMT+5"",""resolved"":""N/A""},{""text"":""n5bb4b 37bucr9\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""1/24/2023, 2:51:09 PM GMT+5"",""resolved"":""N/A""}]","0", "3429707",57 m,3429707,57 m
33z0gym,"Систематизировать материалы для клиентов","Определиться с направлениями Tango.Vision. Выделить общее хранилище. Распределить на сегменты.\nОпределиться с материалами. Распределить по этапам воронки.\nЗагрузить бланки КП, карточку клиента.\nПровести совещание и понять, что мы будем использовать.",Closed,1668778778623,"11/18/2022, 6:39:38 PM GMT+5",1669078800000,"11/22/2022, 6:00:00 AM GMT+5",,"",null,"[]","[]","[]",null,"General Sales tasks","","Sales","","","{""Checklist"":[]}","[{""text"":""https://drive.google.com/drive/folders/1okal73QuyeMJp00gP-Hp0hKy4POn7sBT?usp=sharing создала хранилище\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""11/22/2022, 6:30:57 PM GMT+5"",""resolved"":""N/A""},{""text"":""24ac885\n"",""by"":""maxim.stryapunin@tango.vision"",""assigned"":false,""date"":""11/21/2022, 2:03:17 PM GMT+5"",""resolved"":""N/A""}]","0", "",,NaN,
85ztbfp9f,"Скриншоты с сайта Галереи","Для Жемчужной Плазы был запрос на сайт и сайт+карта. \nХотелось бы понимать, можем ли мы показывать что-то помимо слов клиентам. Будет ли в скором времени решен вопрос по сайту Галереи?",Closed,1687337132257,"6/21/2023, 1:45:32 PM GMT+5",,"",,"",null,"[{""title"":""image.png"",""url"":""https://t4602024.p.clickup-attachments.com/t4602024/82d73e7f-3993-421a-bf50-059c2334eca4/image.png""}]","[]","[]",null,"General Sales tasks","","Sales","","","{}","[{""text"":""Но сайт сейчас не предложен в общей рассылке\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""9/21/2023, 6:52:48 PM GMT+5"",""resolved"":""N/A""},{""text"":""я их так и не видела\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""9/21/2023, 6:51:54 PM GMT+5"",""resolved"":""N/A""},{""text"":""@Maya Goman эта задача ещё актуальная? Почему на мне?\n"",""by"":""pavel@tango.vision"",""assigned"":false,""date"":""9/20/2023, 11:18:00 PM GMT+5"",""resolved"":""N/A""},{""text"":""Текущая ситуация такая \nimage.png\n"",""by"":""maxim.tokarevskikh@tango.vision"",""assigned"":false,""date"":""7/10/2023, 9:18:32 PM GMT+5"",""resolved"":""N/A""},{""text"":""Написала задачу. Надеюсь формулировка пояснения корректна\n\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""6/21/2023, 1:46:22 PM GMT+5"",""resolved"":""N/A""}]","0", "112371",2 m,112371,2 m
85zteyfk5,"Составить список недоступных в переговорах тц для Паши","Составить список недоступных в прямых открытых переговорах  тц и моллов. Критерий - самые крупные, 10-20 шт",Closed,1688568905136,"7/5/2023, 7:55:05 PM GMT+5",,"",,"",null,"[]","[]","[]",null,"General Sales tasks","","Sales","","","{}","[{""text"":""@Maya Goman где результат по этой задаче?\n"",""by"":""pavel@tango.vision"",""assigned"":""maya.goman@tango.vision"",""date"":""9/21/2023, 2:34:24 AM GMT+5"",""resolved"":false},{""text"":""@Maya Goman не могу найти ссылку на документ\n"",""by"":""maxim.tokarevskikh@tango.vision"",""assigned"":false,""date"":""7/14/2023, 3:35:22 AM GMT+5"",""resolved"":""N/A""}]","1", "913847",15 m,913847,15 m
85ztayfee,"Оценить материалы клиентам","",Closed,1687181340480,"6/19/2023, 6:29:00 PM GMT+5",1687309200000,"6/21/2023, 6:00:00 AM GMT+5",,"",null,"[]","[]","[]",null,"General Sales tasks","","Sales","","","{}","[{""text"":""\nundefined\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""6/19/2023, 7:35:24 PM GMT+5"",""resolved"":""N/A""}]","0", "3943541",1 h 6 m,3943541,1 h 6 m
85zt8q112,"Составить список приоритетных клиентов по СНГ","Сделать таблицу Страна/город/название тц, бц/ размер сайт исходя из рейтингов по приоритету сверху вниз",Closed,1686318205650,"6/9/2023, 6:43:25 PM GMT+5",1699405200000,"11/8/2023, 6:00:00 AM GMT+5",,"",null,"[]","[]","[]",null,"General Sales tasks","","Sales","","","{}","[{""text"":""была ли какая-то попытка с ними коммуницировать? Задача висит 3 месяца уже просроченой\n"",""by"":""pavel@tango.vision"",""assigned"":""maya.goman@tango.vision"",""date"":""9/21/2023, 2:30:40 AM GMT+5"",""resolved"":false},{""text"":""\nundefined\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""6/13/2023, 10:11:50 PM GMT+5"",""resolved"":""N/A""}]","1", "25545615",7 h 6 m,25545615,7 h 6 m
85zt8110a,"Оформить минимальные и рекомендуемые требования к терминалам","Оформить минимальные и рекомендуемые требования к терминалам",Closed,1686121350259,"6/7/2023, 12:02:30 PM GMT+5",1686877200000,"6/16/2023, 6:00:00 AM GMT+5",,"",null,"[]","[Paul Hornet]","[]",null,"General Sales tasks","","Sales","","","{}","[{""text"":""@Pavel Shershniov я скопировал с гуглдока в вики, добавил рекомендацию выбора материнской платы из брендов asus , gigabyte\n\n"",""by"":""alexey.alexeev@tangovision.ru"",""assigned"":false,""date"":""6/15/2023, 2:19:05 PM GMT+5"",""resolved"":""N/A""},{""text"":""Давайте в Wiki зафиксируем и будем раз в пол года актуализировать.\n\n\n@Alexey Alexeyev готов эту задачу взять на себя?\n\nВот файл где мы начинали \nhttps://docs.google.com/document/d/1kVg-zCkthXndXNkycTQMMMGkOXd1uKWbSxJ4EkCpCGE/edit \n"",""by"":""pavel@tango.vision"",""assigned"":false,""date"":""6/15/2023, 3:58:20 AM GMT+5"",""resolved"":""N/A""}]","0", "300000",5 m,300000,5 m
861m4ck5c,"План продаж на 2023 - план приземления проектов","Сформировали список по приземлению проектов , нужно проверить, добавить недостающие",Closed,1671694702640,"12/22/2022, 12:38:22 PM GMT+5",1676282400000,"2/13/2023, 3:00:00 PM GMT+5",1676278800000,"2/13/2023, 2:00:00 PM GMT+5",null,"[]","[Paul Hornet]","[]",2,"General Sales tasks","","Sales","","","{}","[{""text"":""@Майя Гоман проверь плиз свои суммы по оборудованию в таблице , надо внести более реальные , не завышенные цифры по оборудованию/ @Pavel Shershniov внеси своих клиентов - Сколково, Мероприятия , потом давайте обсудим\n"",""by"":""maxim.stryapunin@tango.vision"",""assigned"":""pavel@tango.vision"",""date"":""12/22/2022, 12:42:36 PM GMT+5"",""resolved"":true}]","0", "9000000",2 h 30 m,9000000,2 h 30 m
861m8bqkv,"Подготовка к Рождественскому саммиту 3.0","http://christmas-summit.tilda.ws/\n\nhttps://t.me/rcscnew\n\nИрина Шенкевич\n+7 925 879-43-59",Closed,1674034917115,"1/18/2023, 2:41:57 PM GMT+5",1674486000000,"1/23/2023, 8:00:00 PM GMT+5",1674003600000,"1/18/2023, 6:00:00 AM GMT+5",null,"[]","[Paul Hornet]","[]",null,"General Sales tasks","","Sales","","","{}","[{""text"":""@Майя Гоман добавил доступ для  @Evgeniya Timofeeva  \n"",""by"":""79122255855a@gmail.com"",""assigned"":false,""date"":""1/20/2023, 4:46:49 PM GMT+5"",""resolved"":""N/A""},{""text"":""https://meet.google.com/jtg-muud-ayx?authuser=0 Как вам на 14.00 @Pavel Shershniov @Maxim Tokarevskikh @Denis Kuznetcov ?\n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""1/18/2023, 2:52:49 PM GMT+5"",""resolved"":""N/A""},{""text"":""Поговорила с Ириной. Идея с куаром на худи очень ей зашла. Прозвонить и пригласить наших клиентов вызвало симпатию. Ждет от нас материалы по этому \""перформансу\"": 1. куда ведет ссылка. 2. Как выглядит худи. Предлагаю запланировать встречу, как договорились на планерке, с участием дизайнера Жени. @Pavel Shershniov @Maxim Tokarevskikh @Denis Kuznetcov \n"",""by"":""maya.goman@tango.vision"",""assigned"":false,""date"":""1/18/2023, 2:47:56 PM GMT+5"",""resolved"":""N/A""}]","0", "25585407",7 h 6 m,102341628,28 h 26 m
